label,message
1,4mth half price orange line rental   late camera phone 4 free phone 11mth   mobilesdirect free 08000938767 update or2stoptxt
0,send pic like
0,okay book include bugis
0,aight fuck ill later
0,de time ill tell k
0,use hook
0,blackberry bold2 nigeria
0,hi home calicut
0,hey darlin pick u college u tell wen   2 mt love pete xx
1,09094100151 use ur min cast 10pmin mob vary service provide aom gbp5month aom box61m60 1er u stop age 18
0,oh thkin goin yogasana 10 den nd 3 den rush parco 4 nb okie lor u ready
0,y late need n da laptop
0,sir wait mail
0,charge mobile morning
0,msg frm tht unknown
0,ugh fuck m resubbe eve
0,shadow early spring yay
0,slice breadstick lol
0,hey   want   crave   miss   need   love ahmad saeed al hallaq
0,training tomorrow
1,urgent mobile   win å2000 bonus caller prize 020603 2nd attempt reach 09066362220 asap box97n7qp 150ppm
0,pass dis ur contact n wat u redim luv wid u blueu smile face purpleu r realy hot pinku r swt orangei thnk lyk u greeni realy wana wid u yelowi wnt u bck blackim jealous u browni miss nw plz giv color
0,cos daddy arrange time c wat time fetch ì mah
0,eld know
0,s hi drugdealer
0,hard believe thing like lie think twice
1,eerie nokia tone 4u rply tone title 8007 eg tone dracula 8007 title ghost addamsfa munster exorcist twilight wwwgetzedcouk pobox36504w45wq 150p
1,sexy single wait text age follow gender wither m f eg23f gay man text age follow g eg23 g
0,good night dear sleepwellamptake care
0,wondarfull song
1,freemsg claim ur 250 sm messagestext ok 84025 nowuse web2mobile 2 ur mate etc join txt250com 150pwk tc box139 la32wu 16   remove txtx stop
0,yar lor actually fast cos da ge slow wat haha
0,come later normally bathe da afternoon mah
0,trust
0,hey hunonbus goin 2 meet want 2go 4a meal donyt feel like cuz 2 bus homebut s sweet latelyxxx
1,85233 freeringtonereply real
0,like noon
0,opening mca
0,m aight wat happen
0,m oredi
0,sweet princess tell like dislike bed
0,wish great semester
0,moji love word rich day
0,dude like buff wind
0,alright babe   justthought iåõd sayhey u doinnearly endof wk offdam nevamindwe 2hook sn uwant m8 lovejen x
1,england official poly ringtone colour flag yer mobile text tone flag 84199 optout txt eng stop box39822 w111wx å150
0,m want need actually yor ownyouve money work man pay rent fill fucking gas tank yes m stressed depress home thanksgiving cuz ill tell m
0,skallis play odi
0,cash ill text jason
0,oh love soooo good hear omg miss today m sorry problem provider thank tme
1,final chance claim ur å150 worth discount voucher today text yes 85023 savamob member offer mobile t cs savamob pobox84 m263uz å300 sub 16
1,private 2004 account statement 07742676969 786 unredeemed bonus point claim 08719180248 identifier code 45239 expire
0,probably want pick
0,m
0,cut girl world
0,dice art class 6 9   thank idea time come tomorrow
1,sm service inclusive text credit pls goto wwwcomuknet login   unsubscribe stop extra charge help08700469649 po box420 ip4 5we
0,oh howda gud gud mathe en samachara chikku
0,thk 530 lor dunno ticket wat u
0,audrie lousy autocorrect
0,site simulate test tough question test readiness
0,seriously hit light armand shit andor vomit
0,fetch yun u fetch
0,thank like
0,hmmm   imagine ve come home rub foot dinner help ready date   sure ready kind life
1,free2day sexy st georges day pic jordantxt pic 89080 miss wk saucy celeb4 pic c pocketbabecouk 0870241182716 å3wk
0,lara loan   ltgt
0,spare power supply
0,yar clever aft guess lor ask 2 bring thk darren willing 2 aiya thk leona attach wat
1,winner specially select receive å1000 cash å2000 award speak live operator claim 087123002209am7pm cost 10p
0,yeah bed ill midnight
1,sunshine hol claim ur med holiday send stamp self address envelope drink uk po box 113 bray wicklow eire quiz start saturday unsub stop
0,available washob nobbe night ask nickey platt instead
0,time week ryan
0,wish u return day happy birthday vikky
1,u win å100 music gift voucher week start txt word draw 87066 tscs wwwidewcom skillgame 1winaweek age16 150ppermesssubscription
0,hope know m mad
0,argh 3 g spotty thing remember research province sterling problemfree place look
0,xam hall boy ask girl tell starting term dis answer den manage lot hesitation n lookin silently intha ponnungale ipaditan
0,know result
1,123 congratulation   week competition draw u win å1450 prize claim 09050002311 b4280703 tcsstop sm 08718727868 18 150ppm
0,beautiful truth gravity read carefully heart feel light feel heavy leave good night
0,sorry m feel bad totally reject kinda thing
0,shitload diamond
0,tessypls favor pls convey birthday wish nimyapls dnt forget today birthday shijas
0,m aunty
0,like fr china noisy
0,later guess needa mcat study
0,sfrom training manual tech processit password reset troubleshooting
1,b4u voucher wc 2703 marsm log wwwb4utelecom discount credit opt reply stop customer care 08717168528
0,speak uncle john today strongly feel need sacrifice s beg listen promise clear thing easy need let work thing long expect help creativity stifle pls happy promise
0,start search job dayshe great potential talent
0,carlos leave minute
0,  luv ya
0,come hostel
0,k love
0,juz remember bathe dog today
0,drug able eat
0,alright morphine yo
0,requirement
0,stayin trouble strangersaw dave day heåõs sort nowstill bloke u gona girl mrur mum think 2getha
1,freemsg hey   m buffy 25 love satisfy man home feel randy reply 2 c pix qlynnbv help08700621170150p msg send stop stop txts
1,sunshine hol claim ur med holiday send stamp self address envelope drink uk po box 113 bray wicklow eire quiz start saturday unsub stop
0,collect ur laptop
0,ok later 8830 want   cld drink wld prefer spend money nosh mind nxt wk
0,home
0,waaaat lololo ok time
0,table occupy m wait tree
0,surely forgot comei touch
0,hi kindly document submit loan stapati
0,shall buy dear
0,oh god happy message 3 day
0,year mile
0,hey cutie wale kinda ok like hill shit avent kill
0,sad story man   week bday wife wish parent forget n kid   work colleague wish enter cabin pa   happy bday boss   feel special askd 4 lunch lunch invite apartment u mind bedroom minute    ok se sexy mood come 5 minut latr wid caken wife parent kidz friend n colleague scream surprise   wait sofa     naked
0,think honesty road bank tomorrow tough decision great people
1,free 1st week no1 nokia tone 4 ur mob week txt nokia 87077 txte tell ur mate ze pobox 36504 w45wq norm150ptone 16
0,specialisation work slave labor look month sha cos shakara 4 beggar
0,reply boye change phone number
0,1 write msg 2 dictionary mode 3cover screen hand 4press   ltgt   5gently remove ur hand interesting
0,hi darlin m way london smash driver big dent m miss u u xxx
0,sure everybodys speed
0,m come home 4 dinner
0,thank way lose
0,yeshe good crickiting mind
0,thx month
1,shop till u drop 10k 5k å500 cash å100 travel voucher 09064011000 ntt po box cr01327bt fixedline cost 150ppm mobile vary
0,come imin towndontmatter urgoin outl8r reallyneed 2docdplease dontplease dontignore mycall u thecd isvimportant tome 4 2moro
0,wat wit guy
0,yavnt try play original
0,hiya good day speak weekend
0,think
0,m work
0,ready moan scream
0,oh k job s
0,think need late school night especially class miss wednesday probably fail test friday
0,pop ltgt ibuprofen help
0,babe   day       sip cappuccino think love   send kiss sea
0,ok
0,ps u ur grow right
0,chinatown porridge claypot rice yam cake fishhead beehoon eat cheap den cafe n tok nydc somethin
0,know people hit fuck yes
0,purity friendship smile read forwarded messageit smile gud evng
0,specific regard jaklin idk fuck
0,oh god m google nearby cliff
1,free camera phone linerental 449month 750 cross ntwk min 12 price txt bundle deal avble 08001950382 call2optoutj mf
0,yup shd haf ard 10 page add figure ìï page
0,ooh 4got m start belly dance moseley wed 630 u want 2 join cafe
0,thankyou appreciate care
0,congrat   treat pendingi mail 2 dayswill mail thrurespect mother homecheck mail
0,pick e phone ask ok
0,hi email address change
0,valuable affectionate loveable eternal noble truthful intimate natural enamous happy valentine day advance
0,textin bout
0,bring
0,m movie 4 wat
0,sure stomach
0,haha m dinner cousin
0,boy late 2 home father power frndship
0,man carlos definitely come mu tonight excuse
0,soon real thing princess wet
0,rajipls favour pls convey birthday wish nimya pls today birthday
0,haha leg neck kill amigo hope end night burn think swing like hour
1,urgent mobile 07xxxxxxxxx win å2000 bonus caller prize 020603 2nd attempt reach 09066362231 asap box97n7qp 150ppm
0,usually body care buy sure progress pls continue talk saturday
1,urgent 4 costa del sol holiday å5000 await collection 09050090044 toclaim sae tc s pobox334 stockport sk38xh costå150pm max10min
0,hmm night night
0,want holy shit guy kid bud
0,gettin bit arty collage mo tryin 2 ne way roast min lovely shall enjoy
0,day billion class right
0,goodmorning today late 2hrs pain
0,ok ill let noe later n ask u tmr
0,prabhaim sorydarealyfrm heart m sory
0,ok m walike ard u wan 2 buy ur house
0,carton u pleased shelf
0,nice talk forget pix   want
1,win guarantee å1000 cash å2000 prize claim yr prize customer service representative 08714712379 10am7pm cost 10p
0,funny lor wat u shd haf run short distance wat
0,notice like look shit mirror turn right freak
0,great worried know wonderful caring person like good life know u r wonderful god love
1,thank ringtone order ref number k718 mobile charge å450 tone arrive customer service 09065069120
0,prefer free day tue d fri oso ìï ask workin lor
0,alrite jod s revision goin keris bin doin smidgin n e way u wanna cum collegexx
0,belive come home
0,oh kkwhere test
0,exact intention
0,haha money leh later tuition haha look slot drive lesson
0,hey thk juz accordin wat discuss y lor kb sun cos s lesson attend kb sit
0,k wen ur free come home tel vikky hav send mail come evening il free today aftr 6 pm
0,msgs dis wit different nos
0,good morning plz sir
0,s room number wanna sure m knock right door
0,sicomo nolistened2the plaid albumquite gdthe new air1 hilariousalso boughtåóbraindanceåóa compofstuff aphexåõs abel u hav2hear itc u sn xxxx
0,pls tell nelson bb long comin money expect ai come
0,drink vomit temp drop unmit let know
0,think send text home phone display text want send number
0,day use sleep   ltgt  
0,k ill m close
0,u buy newspaper
0,nope wif sis lor aft bathe dog bathe look like 2 rain soon
0,boo m way mom s tortilla soup yummmm
0,management puzzele
0,find way include detail
1,hi ya babe x u 4goten bout scammer smartthough regular vodafone respond prem rate msgsubscription nos beware
1,2 work 2morro half term u c 2nite 4 sexy passion b4 2 chat 09099726481 luv dena å1minmobsmorelkpobox177hp51fl
0,like spoil
1,thank ringtone order ref number r836 mobile charge å450 tone arrive customer service 09065069154
0,threat sale executive shifad raise complaint official message
0,hope thing doctor   remind need 2godid u c d little thing leave lounge
0,den wat e schedule b lk sun
0,lol enjoy role play
0,ok watch tv
0,lov line hurt truth   mind wil toleratbc ur   comfort lie gud ni8 sweet dream
0,check head drop stuff
0,lot hair dresser fr china
0,sad story man   week bday wife wish parent forget n kid   work colleague wish
0,ill evening ill idea
1,splashmobile choose 1000s gr8 tone wk subscrition service weekly tone cost 300p u credit   kick enjoy
0,wot u c 4 dust
0,  ltgt   min
1,hear u4 4 rude chat private line 01223585334 cum wan 2c pic gettin shag text pix 8552 2end send stop 8552 sam xxx
0,ok    bus   come soon come tomorrow
0,pick phone right pls send message
1,forward 88877free entry å250 weekly comp send word enter 88877 18 tc wwwtextcompcom
0,finish liao u
1,88066 88066 lose 3pound help
0,haha think
0,u know watchin lido
0,life spend lifetime meaningless moment spend love mean life
0,haha awesome ve 4u couple time come
0,cold sad dear
0,think stop like hour roommate look stock trip
0,telly brdget jones
0,love aathilove u lot
0,hello r u m bored inever think d bore tv tell exciting happen
0,hmmbad newshype park plaza 700 studio takenonly leave 2 bedrm900
0,sorry ill later meeting
0,r ì comin dinner
0,hav reach m unable connect u
0,wait yesterday
0,reach home safe n sound liao
0,velly good yes
0,hi wkend ok journey terrible wk good huge log mark
0,letter   copy cos message speak soon
0,alex know guy sell mid s south tampa think set like 8
0,message offer
1,mobile 11mth   update free orange late colour camera mobile   unlimited weekend mobile upd8 freefone 08000839402 2stoptx
0,hey babe u doin wot u 2 2nite love annie x
0,remind shall
0,s v romantic
0,hello damn christmas thing think decide mp3 work
1,1 new message 08718738034
0,hi darlin m missin u hope good time u time u home jess xx
1,forward 21870000hi   mailbox message sms alert 4 message 21 match 09056242159 retrieve message match
0,draw vai think
0,pick d important tell hrishi
1,congrat 1 year special cinema pass 2 09061209465 c suprman v matrix3 starwars3 etc 4 free bx420ip45we 150pm miss
0,nothin come mind ìï help buy hanger lor ur laptop heavy
0,ltgt   s guess s easy
0,baby yo tho
0,tell friend come round til like   ltgt ish
